You wait for 3 months, by that time hope there are still people around	6
T out clan, rồi giấu hết lính đi cho ông đánh	6
mending hapus aja ni game	6
Vậy mà đòi đi đánh nhau	6
3 nhà nữa là ăn sòng đế quốc	6
Kế hay nhất là dồn quân vào nhà nhỡ nhỡ. Xong bật chống dó thám. Cho bno xúc	6
Lôi hết đi rồi	6
Join die lol	6
Lên nhiều người bỏ game này bạn à	6
Bạn mà tham dự sự kiện bố già thì ai mà đua top được chứ	6
Tổ chức đánh nó thêm phát nữa đi	6
Cướp giới hạn mỗi ngày bn đó thì phải	6
lmao going to take forever think this game isnt worth my time	6
Im going back to sever 4 . This sever will die soon	6
huỷ toà nhà liên minh đc á	6
tháy bay bố sang sv khác	6
What I want to do now is to storm GST and avenge our brother!	6
ai tìm căn cứ phát động tập hợp	6
kita buat jalan ke semua peta di mulai dari jembatan level 1 semua	6
anjir kamar, perang antar kota lah l0ll	6
để tí đông người rồi đi	6
Rút chơi đê	6
Mấy bác trên 5 phút đừng vào rl đánh cầu	6
Soa is a waste of time. Dont engage with them . The leader aand the commander are the same guy lol	6
Tập trung đập 1 phát cho nó toang luôn	6
5 cái căn cứ nữa để lấy thánh giá đi ae	6
Yu semua pindah dekat markas dulu	6
Lebih baik Open rlly Hajar sama sama, biar tiadak mengalami kerugian besar	6
Dỡ hết về nhà nó	6
Ông nào còn ở tỉnh cũ mai qua phải với tui. Chiếm cầu xong rush nhà xuống dưới	6
XAy xong nhà này xem dỡ đc  căn cứ lm nó ko nhé	6
hủy lm lại đi	6
Ai rl ăn cái nhà xây tạm đi	6
Ae cũ giải tán hết rồi	6
h này ai đánh nữa vào nhà an toàn xây nhà đi bạn ơi	6
we all need to ban togto take down VIE	6
Đánh ai nữa ko hay ae giải tán	6
potong jalan	6
đánh thế lại bỏ hết game đấy ạ	6
Toàn mấy đứa ko phát triển lại đòi sang sv mới	6
Hết quân rồi anh em hãy tới cướp đi	6
buang buang waktu, lu gedein No1 cuman yang enak pimpinan ya doang	6
Well maybe i missed thunder saying that but it has never been that way at BSM. Seems like my days will be numbered here	6
Tôi ở đây chờ bạn đến khi trò chơi không còn	6
cho no bay luon	6
Vko nghịch tí mà bem 1 nhà thua ko dc j	6
Bác để mà gọi lính	6
How many more players have to stop playing the game before they start listening to us?	6
Bang trùm sv xong bọn kia vào sau nạp lậu đánh banh nhat	6
Rút hết về đi	6
kalo kuat, rampok aja kastil orang,. . ane lagi krisis RSS jg ini	6
lại gạ kick để sang đập nhà đấy, bang chủ kiểu này chết :))	6
I would suggest leaving cof	6
Dọn đường. Cho ae còn gì	6
2 clan là một nhé. Chung tay hấp diêm bọn indo	6
Well hell, I\'ve been wasting my time then.	6
aku hanya tahu sedikit tentang bahasa inggris hehe	6
it truely is a waste of time and money	6
Thôi off ae chơi nhé	6
Tôi kêu gọi phải chiến đấu	6
vào thêm đi ace	6
Believe bad quit. 6days offline	6
ae ở trung tâm bị.nó thịt hết	6
We should move on all VIE territory they never online anyways lol	6
we\'re going to occupy this casino tomorrow.	6
tomorrow we will occupy casinos	6
Welp back to VNA topple time	6
Chắc lấy cầu xong phá cái đường dọc chỗ BSM, mình cũng ko cần khúc dư đó	6
đánh cái sòng bạc đã	6
ông qua dẫn đầu rally	6
Trust me saltay away	6
San bằng tụi nó ah :))	6
delete game	6
ayo lakukan	6
Bơm quân vào đây dỡ cho nhanh	6
Ae all in nhà căn cứ nó nhé	6
tôi sẽ. rời khỏi trò chơi	6
bỏ game mất	6
im tired of this game...come take all rss	6
Xem chỗ nào dỡ nhà đc thì dỡ	6
T nói nhé, bác bỏ game đi bomb ơi	6
这个游戏好垃圾	6
